1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Kahului-Wailuku-Lahaina,28421,1869,31942,2479,2299,2122,1897,2273,2275,2183,2045,2121,2603,2430,2354,2495,2403,2229,1935,2143,2250,1919,1814,1710,2396,1702,1694,1817,1671,1811,1502,2179,1705,2384,2187,2608,3028,2522,2633,2883,2572,2587,2327,2881,2830,3178,2904,2781,3344,2926,2746
Urban Honolulu,83699,9678,83882,12627,11301,10915,9855,11914,11045,11393,10892,11204,13876,12420,12044,12604,11600,11631,10147,11109,10828,9554,9641,8886,12334,9106,8836,9429,8588,9235,7951,11074,8474,11186,10993,12386,14602,11773,11397,13302,12106,12898,11861,14353,13982,14914,14041,13808,17179,14116,13642
