1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Providence-Warwick,107390,32939,118109,28673,28363,21752,22208,22930,20228,25790,26298,23239,23428,26168,20814,33377,29640,24779,25641,24459,21714,29811,27415,26758,26640,33358,27813,36475,36423,28507,28101,25673,25994,33644,29422,26537,29929,32585,28690,36740,34897,28894,28555,33017,30182,37586,38063,34137,34649,40400,32361
