1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Albuquerque,406690,437808,411345,437506,439128,443494,441367,440138,443364,443763,438884,434602,443217,434734,435071,436414,437964,443744,444200,435521,440798,434032,430153,428129,433450,430474,430159,428651,432506,432209,433285,426589,428813,426002,422683,423129,430587,425396,426623,424234,425757,425668,425713,419651,420973,419751,417456,414783,422578,414774,415296
Farmington,47507,51977,48300,51455,51746,53737,53455,53749,54268,52863,52355,52894,53755,52620,52816,53211,53243,54212,54350,53524,54035,52585,52178,53136,54033,53251,53053,53404,53542,52878,52846,52254,52743,51266,50674,52818,53027,53482,53561,53772,53912,56950,56917,55996,56790,55476,54898,55897,56496,55706,55866
Las Cruces,91016,99588,91434,97381,98822,100122,100138,99001,99602,98125,98427,98929,98796,98033,98159,98018,99201,94896,95377,93307,93867,91942,92540,93907,93727,93667,93727,92856,94023,95849,96459,94280,94943,94421,95110,97192,96221,96596,97136,95005,96528,95306,95630,93637,94685,93298,93672,93473,93776,93216,93179
Santa Fe,69010,75958,69551,76265,76429,75375,74986,74760,74164,77507,76263,74359,75815,73797,73994,74627,74580,75456,74847,74150,74720,75808,74791,73488,75367,73298,73279,72799,73415,73767,73752,72936,73621,73746,73683,72682,74036,73137,72430,72834,73127,73744,73316,72095,73358,73564,73221,71537,73083,71610,71194
