1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Baltimore-Columbia-Towson,1437741,1526488,1400170,1529939,1527477,1546231,1547061,1533250,1549173,1547434,1539369,1513121,1534345,1501570,1499499,1493357,1497037,1505364,1502171,1497946,1510872,1531704,1515284,1508019,1526619,1506673,1499079,1494124,1497316,1508815,1493798,1509992,1511248,1535924,1525203,1496020,1518657,1499855,1496983,1486504,1489724,1493011,1492183,1476754,1492761,1499870,1491822,1471894,1493026,1478742,1472291
California-Lexington Park,54006,58117,53645,57957,58041,56412,56371,55880,56692,57014,56591,55553,56382,55652,55136,55518,55598,55081,54954,54813,55195,56501,55210,55160,56108,55644,55064,55306,55543,55312,54902,55577,55732,56685,56063,54951,56347,55220,55060,54715,55049,54534,54648,54074,54632,54979,54323,54038,55036,54664,54317
Cumberland,42201,45289,42371,44767,45323,45366,44843,45535,45818,45879,45554,44853,45177,44541,44531,43838,44539,44446,44230,44171,44602,44884,44016,44796,44906,44751,44678,44248,44876,44045,43920,44200,44237,44456,43853,44379,44561,44581,44320,44016,44605,43925,43826,43742,44205,43998,43507,43617,44096,43846,43655
Hagerstown-Martinsburg,128365,133990,124470,134994,133985,136965,136622,133599,136102,135885,133876,132317,134793,131699,131916,131911,131569,134006,133899,131839,134025,133877,131899,130367,133709,130110,130376,130754,131079,132994,132945,131709,132590,133948,132672,132084,134547,131137,132372,131733,131950,130248,130780,129166,130442,132024,131133,128295,131881,127472,128048
