1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Boise City,380979,381732,379549,380731,384007,376802,379001,375895,372809,379170,376387,370164,375708,369759,369351,367920,371134,358467.0,360557.0,355160.0,353907.0,360894.0,356217.0,354841.0,358487.0,354610.0,353180.0,354644.0,355277.0,350592.0,351332.0,342784.0,343667.0,345896.0,345415.0,340776.0,344173.0,340409.0,338652.0,342312.0,343090.0,333066.0,331687.0,329791.0,327148.0,336053.0,334517.0,330402.0,334246.0,328089.0,330510.0
Coeur d'Alene,79566,80041,80479,80656,80624,79591,79767,79640,79248,81476,80939,80129,81408,78525,78545,78753,78641,77516.0,78018.0,77447.0,76947.0,79396.0,78398.0,77748.0,78916.0,75716.0,76185.0,76125.0,76181.0,74722.0,74794.0,73693.0,73275.0,75248.0,74940.0,73666.0,74673.0,73253.0,73094.0,73258.0,73610.0,72747.0,72854.0,73612.0,72511.0,75617.0,74679.0,73720.0,75056.0,71907.0,72677.0
Idaho Falls,75089,73848,74534,73613,73654,74397,74923,73491,74211,73771,73831,72515,74010,71228,71655,71374,71670,69481.0,69706.0,68569.0,69254.0,70485.0,69283.0,69224.0,70187.0,69028.0,68775.0,69048.0,69352.0,67619.0,67773.0,66015.0,67056.0,67113.0,66448.0,66334.0,66940.0,66326.0,65997.0,66663.0,66712.0,65866.0,65428.0,65419.0,65889.0,67204.0,66689.0,66736.0,67597.0,66135.0,65733.0
Lewiston,29024,31143,29119,32082,31997,32337,32350,31597,31742,31663,31725,31288,31374,31368,31251,31480,31504,32727.0,32720.0,31828.0,32070.0,32032.0,31557.0,32213.0,32558.0,32150.0,31941.0,32116.0,32141.0,32219.0,31920.0,31753.0,31825.0,32065.0,31640.0,31512.0,31589.0,31550.0,31345.0,31321.0,31530.0,31368.0,31320.0,30872.0,30998.0,31330.0,30962.0,31400.0,31380.0,31106.0,31106.0
Pocatello,40444,43505,41492,42944,43582,43728,43813,42785,43339,43032,42517,42834,42260,42645,42715,41888,42888,43324.0,43611.0,41873.0,42621.0,42387.0,41546.0,43126.0,42421.0,43228.0,43054.0,42131.0,43348.0,42264.0,42450.0,40567.0,41365.0,40742.0,40499.0,41683.0,40972.0,41738.0,41576.0,40619.0,41881.0,42573.0,42270.0,41935.0,42765.0,42175.0,41699.0,43214.0,42285.0,42708.0,43026.0
Twin Falls,52881,52952,53579,53665,53564,54403,54434,54059,54361,54158,53882,53043,53649,52864,52893,53027,52687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
