1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Logan,69073,71576,69904,71925,72228,73612,73359,72354,73559,69141,69058,71846,71833,71220,71436,70494,71000,71353,70464,70557,71155,68497,67894,71610,71442,71161,71490,70126,70795,70940,70668,70763,71261,67842,67940,70441,70322,70088,69984,68618,69642,69621,69741,69209,69901,66918,66646,68955,69668,68124,68178
Ogden-Clearfield,340364,333996,336097,335243,336799,339861,339457,336069,337225,341658,338819,332404,336118,328424,329939,327974,327584,324774,324579,325229,324419,334502,330305,330656,333297,328191,328281,324897,327752,325462,324257,326714,326065,333245,330130,329097,331884,324036,325434,318992,321717,318385,317795,316404,318213,321587,319217,316302,318199,312279,312546
Provo-Orem,308972,318119,307382,318115,321343,321550,320302,314980,318381,310705,312627,306938,309796,310273,309716,307692,310794,306296,304414,306475,305400,305124,304566,303869,306674,306538,305992,302307,305708,300745,301046,299569,300030,297195,296792,295717,299299,295737,295711,289568,294341,284306,284478,281267,282964,279915,280319,277463,281294,278384,279009
St. George,77279,77664,75471,76741,77754,78028,77454,77061,77180,76827,77596,76256,76957,75386,75942,74291,75363,73650,73023,73450,73489,73866,73730,74048,74267,72974,73328,71152,72102,72679,72055,72580,72251,71951,72558,71914,72026,69913,71038,67804,68797,67961,67177,67667,68070,67535,67717,67316,67342,66058,66621
Salt Lake City,667408,672045,663706,679282,679347,676430,676659,666526,669347,675746,670858,657362,664701,654510,652047,650300,655136,659128,660018,656989,655246,673583,666055,667918,668587,663495,663356,656298,662970,663892,663135,660975,659672,666308,663511,660473,664593,653592,654393,644829,650345,641994,643080,630608,637272,633439,632600,625889,630149,617218,619885
