1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Dover-Durham,10679,2150,12379,2416,2491,1826,1841,1896,1835,1964,1973,1875,1915,2303,1971,2319,2359,1740,1691,1814,1654,2191,2101,2034,2140,2248,2026,2293,2267,1888,1659,1984,1816,2073,1976,2065,2108,2312,1953,2297,2470,1900,1876,2002,1791,2310,2250,1967,2109,2260,1883
Manchester,17490,3085,20323,3540,3532,2707,2637,2737,2725,2867,2947,2824,2888,3217,2795,3268,3253,2495,2325,2689,2391,3055,3023,2925,3037,3258,3041,3403,3317,2779,2467,3010,2775,2993,3019,3177,3202,3527,3133,3572,3745,2844,2861,3019,2683,3384,3426,2953,3215,3282,2957
Portsmouth,8810,1912,10538,2205,2158,1608,1546,1601,1650,1664,1706,1703,1702,1975,1760,2085,1947,1643,1523,1678,1578,1924,1830,1785,1908,1952,1823,2052,1916,1709,1531,1841,1703,1803,1778,1825,1877,2013,1737,2089,2103,1784,1720,1791,1655,2002,1974,1700,1887,1967,1711
