1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Alexandria,61505,64221,57680,63200,62956,62279,62067,62332,62225,63629,62721,62425,63729,62547,62458,62547,62634,63609,63489,63525,63835,65739,64231,64460,65619,65094,64904,64843,64848,64668,65236,64151,64278,65598,64560,65175,65960,65534,65627,64712,65004,65341,64670,66022,65213,67767,66525,67220,68337,67314,67077
Baton Rouge,410422,432805,385848,420061,422183,423558,420515,419268,421440,419991,416645,416562,422029,417275,415987,413258,416176,421480,416996,421622,420516,430122,423600,422208,430692,426301,427727,418739,423678,426105,426598,419884,422001,418789,416475,417621,420592,421466,421060,411988,417603,426579,422309,429254,430775,434883,426912,426750,434778,428041,428234
Hammond,54556,55524,52028,54687,54451,55233,54852,54756,55011,55021,54588,54133,54923,53943,53922,54083,54019,55638,55722,55535,55691,56570,55873,55713,56498,56136,56085,55555,55817,54523,54873,54095,54288,54643,54317,54318,54979,54335,54542,53286,53584,52906,52472,53764,52925,54513,53717,54008,54732,53587,53748
Houma-Thibodaux,86235,88708,83118,87768,88051,85062,84121,85686,85422,87218,85705,85651,86629,85656,85037,85293,85588,86482,85554,87272,87154,90678,88357,89030,89800,89354,89188,88336,89517,87973,88382,87411,87540,89986,88312,88683,89792,89017,89273,88047,88588,94271,93338,95705,94808,99146,96990,97516,98365,96627,96738
Lafayette,209129,213064,193218,210732,209975,211661,210614,211988,212513,216520,213062,213132,216345,211762,211372,210513,211923,210170,209429,209808,210564,216814,212661,214034,216030,214213,214407,211658,212997,210274,210675,208068,208875,211982,209516,212647,213354,212150,213835,207751,210382,214708,212574,218682,216053,225347,220414,223969,226810,224856,223570
Lake Charles,107113,107761,96205,107314,107227,113597,111652,113460,113958,115822,113549,113669,115289,113365,113584,112554,112702,116186,114928,115468,116369,117834,115994,115939,117464,117010,117080,114453,116460,113784,113433,111719,113149,111344,111124,108978,110834,109032,109713,107308,108085,103439,101846,103543,103856,105557,104130,103529,105434,104276,103656
Monroe,77683,81366,72903,79245,79357,79015,78521,78200,78320,79678,78046,79017,79957,79223,78551,78893,79248,80408,80064,79261,80337,81719,79909,80603,81580,81483,81145,80294,80984,81571,81895,80116,80999,81264,80376,80888,81746,81342,81422,79840,80654,80635,80014,80913,81088,82975,81294,82182,83052,82164,81953
New Orleans-Metairie,578274,598932,560644,600412,598874,607156,601195,598250,602235,605922,597688,596147,608335,594591,597657,595157,592142,600877,599617,594103,599133,612618,599150,605833,609077,604645,608160,599320,601801,597334,600205,591968,595388,597763,593570,595477,600341,597617,599134,586490,590953,591565,587873,591173,593239,611211,597055,602725,610612,602653,600303
Shreveport-Bossier City,181967,189465,171447,186172,185625,185126,182155,183114,183818,187684,183582,184215,187568,184297,183678,184018,185041,185132,184071,185536,185805,191678,187695,188607,191370,189682,189371,187613,189749,185898,187416,185204,185138,188372,185913,187142,188936,188688,188672,185785,186856,188876,187011,191255,190126,197240,193773,193003,196187,193602,191920
