1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Grand Island,44733,44512,45702,44510,43960,44046,43845,44252,44810,44807,43974,44165,44722,44035,43964,44170,43643,43662,43830,43808,43653,44293,43804,43844,44279,43579,43555,43615,43067,42681,42621,43217,43060,44506,43766,43586,44191,43524,43824,44207,43394,43197,43112,43456,43510,44957,44131,44205,44964,44751,44120
Lincoln,188773,191630,189451,186975,189337,187220,186255,185302,186917,187029,186290,185410,183966,183476,183979,181016,184000,182093,181619,180820,182852,181393,182955,180245,180157,178389,179482,175749,178738,180480,179791,180382,181400,180707,181174,177707,176644,178237,177584,176965,178399,179938,178977,177916,180312,179176,176532,177925,177099,179808,179719
Omaha-Council Bluffs,499180,506106,500194,498033,500086,505429,503648,502102,509345,513578,508401,497906,503494,492754,495155,485741,491627,490620,492493,485664,492438,493989,491836,485199,490146,481069,483322,474474,480121,483822,481096,483530,486623,492036,486182,476895,483319,475717,476375,474256,477989,482361,481074,477076,481351,489058,481816,479874,482866,480954,481896
