1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Bismarck,66398,67371,66696,67354,67526,67178,66825,67124,67162,69300,68446,68176,69088,67966,67885,67379,68095,67330,67633,67015,67298,69794,68430,69078,70161,69481,69252,69202,69771,69377,69167,69076,69619,71423,70428,70454,71195,70906,70531,70220,70587,71644,72023,71591,72041,72231,72278,70303,71653,69213,69373
Fargo,138992,139553,140203,138358,139668,138508,137662,137669,138070,139312,138433,137769,138184,137323,137391,135046,137345,134986,135806,135265,135646,138252,137081,138777,138592,139587,138733,138686,140187,139890,139151,139502,139843,140043,139954,139038,139351,139709,139112,137991,139230,139262,140051,137643,138588,138013,137558,136239,137470,135465,135815
Grand Forks,52814,53481,53606,53912,53615,54937,54706,54604,55056,54301,53922,54680,54924,54916,54635,54600,54746,55290,55196,54795,55303,55210,54026,56357,56638,56701,56286,56488,56833,56740,56310,56304,56704,56017,55604,56419,57152,57640,57139,58325,58216,57843,57591,56699,57191,55930,55999,56113,56401,56346,55710
