1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Dover,79197,78164,78850,80865,80317,80345,80006,78316,80085,79415,79010,79254,79255,79516,79504,79180,79501,79363,79823,78495,79541,80000,79243,79574,80212,79834,79427,79591,79140,77630,77671,77111,77926,77753,77404,77925,77851,78753,78208,78496,78144,77936,77838,77322,78186,77437,77475,77915,77734,79529,78915
Salisbury(1),184977,189840,181210,192089,191438,189098,190698,192611,190267,205020,201869,192529,200303,189620,189781,188185,188602,185500,187419,188926,186642,199674,196794,189601,197492,186492,187929,183982,184506,182507,182711,190245,185631,201542,198904,188182,199414,183270,185280,179537,181398,182030,181082,189608,186795,203234,199814,188454,200336,183278,185238
