1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Logan,3293,2227,4351,1642,1637,1138,1232,1208,1117,1831,1675,1590,1927,1806,1585,1790,1949,1673,1729,1784,1640,2022,2055,1605,2159,1976,1806,1811,2025,1584,1603,1749,1677,2139,2052,1904,2336,2035,1854,1983,2148,1564,1755,1737,1828,2379,2022,2290,2583,2305,2186
Ogden-Clearfield,26923,13520,32534,9130,9505,6251,6927,6766,6085,10181,9483,8922,10714,9862,8770,12445,10154,9085,9502,10122,9167,10959,11827,9185,11658,11037,10175,10537,11156,9476,9629,10309,10283,12015,11785,10457,12886,10909,10287,10485,11229,8221,9042,9337,10083,12202,10713,11686,13149,11655,11410
Provo-Orem,19084,11608,23873,8059,8127,5440,6045,5871,5393,8991,8231,7814,9447,8494,7412,7944,8598,7610,7880,8631,7706,9408,9802,7729,10300,9095,8248,8122,9231,7109,7385,8399,7766,9907,9617,8570,10762,8897,8323,8273,9035,6399,7087,7647,8008,10125,8694,9734,10967,9131,9064
St. George,7212,3495,9282,2627,2640,1651,1831,1791,1592,2667,2516,2220,2737,2386,2205,2691,2542,2263,2427,2404,2186,2554,2939,2208,2786,2633,2419,2499,2614,2058,2269,2300,2164,2693,2689,2390,2943,2453,2368,2402,2534,1842,2167,2074,2243,2845,2372,2650,2995,2681,2637
Salt Lake City,62861,26884,74028,17992,18553,12709,13581,13623,12442,19858,18717,17959,21230,19491,17514,18442,19573,17840,18221,19603,17776,21116,22660,18296,22534,21529,19998,19483,21189,17187,17929,19694,18394,22837,22673,20954,25024,21154,20488,19298,21132,15422,17146,17507,18809,23020,20366,22226,24808,22115,22155
