1,May-20,Mar-20,Apr-20,Jan-20,Feb-20,Nov-19,Dec-19,Sep-19,Oct-19,Jul-19,Aug-19,May-19,Jun-19,Mar-19,Apr-19,Jan-19,Feb-19,Nov-18,Dec-18,Sep-18,Oct-18,Jul-18,Aug-18,May-18,Jun-18,Mar-18,Apr-18,Jan-18,Feb-18,Nov-17,Dec-17,Sep-17,Oct-17,Jul-17,Aug-17,May-17,Jun-17,Mar-17,Apr-17,Jan-17,Feb-17,Nov-16,Dec-16,Sep-16,Oct-16,Jul-16,Aug-16,May-16,Jun-16,Mar-16,Apr-16
Dover,13432,4404,12480,3658,3515,3181,3006,3303,3399,3593,3795,2603,3341,2760,2570,3033,2900,2464,2504,3523,2985,3841,3855,2995,3756,3555,3192,3979,3793,3344,3261,3914,3638,4601,4621,3730,4454,3846,3795,3944,4115,3165,3131,3576,3571,4018,3902,3443,4132,3721,3390
Salisbury(1),27823,11057,29157,11146,10455,8934,9465,7414,7679,8130,8271,7081,8204,9499,8374,11045,10651,8524,9813,8386,8199,9043,8663,8254,9312,11329,9491,13171,12418,10291,11611,8418,8854,9428,9144,8992,9450,11775,10230,13166,13157,10247,11013,8640,9461,9407,9298,8848,9716,12153,10188
